Rating,Name,Genres,Year/Country,URL
8.3,Мистер Смит едет в Вашингтон,драма,"1939, США",https://www.kinoafisha.info/movies/8089080/
8.3,Унесенные ветром,"военный, мелодрама","1939, США",https://www.kinoafisha.info/movies/7056925/
8.2,Горбун Собора Парижской Богоматери,драма,"1939, США",https://www.kinoafisha.info/movies/6685188/
8.2,"До свидания, мистер Чипс","драма, мелодрама","1939, Великобритания",https://www.kinoafisha.info/movies/8362403/
8.0,Ревущие двадцатые или судьба солдата в Америке,"триллер, нуар, драма","1939, США",https://www.kinoafisha.info/movies/7559523/
7.9,Только у ангелов есть крылья,"приключения, драма, мелодрама","1939, США",https://www.kinoafisha.info/movies/8362629/
7.9,Волшебник страны Оз,"мюзикл, семейный, сказка, приключения","1939, США",https://www.kinoafisha.info/movies/3779207/
7.8,Василиса прекрасная,"сказка, семейный, детский","1939, СССР",https://www.kinoafisha.info/movies/5237650/
7.7,Девушка с характером,комедия,"1939, СССР",https://www.kinoafisha.info/movies/8127078/
7.6,Подкидыш,"семейный, комедия","1939, СССР",https://www.kinoafisha.info/movies/2106413/
