Rating,Name,Genres,Year/Country,URL
8.5,М убийца,"нуар, криминал, драма, триллер","1931, Германия",https://www.kinoafisha.info/movies/8146960/
8.4,Огни большого города,"драма, комедия","1931, США",https://www.kinoafisha.info/movies/3761153/
8.0,Доктор Джекилл и мистер Хайд,"ужасы, фантастика","1931, США",https://www.kinoafisha.info/movies/8362520/
8.0,Франкенштейн,"мистика, ужасы","1931, США",https://www.kinoafisha.info/movies/3389994/
7.7,Табу,"драма, приключения, мелодрама","1931, США",https://www.kinoafisha.info/movies/8089139/
7.4,Дракула,"ужасы, фантастика","1931, США",https://www.kinoafisha.info/movies/7837002/
7.2,Путевка в жизнь,драма,"1931, СССР",https://www.kinoafisha.info/movies/7838962/
