Rating,Name,Genres,Year/Country,URL
8.3,Титаник,"мелодрама, драма, приключения","1997, США",https://www.kinoafisha.info/movies/3577360/
8.3,Принцесса Мононоке,"аниме , сказка, приключения, анимация, триллер, драма","1997, Япония",https://www.kinoafisha.info/movies/4019055/
8.3,Брат,"боевик, драма","1997, Россия",https://www.kinoafisha.info/movies/8098609/
8.2,Игра,"криминал, приключения, триллер","1997, США",https://www.kinoafisha.info/movies/8099498/
8.2,Достучаться до небес,"боевик, драма, приключения, комедия","1997, Германия / Нидерланды / Бельгия",https://www.kinoafisha.info/movies/7275899/
8.1,Пятый элемент,"приключения, триллер, боевик, фантастика, мелодрама","1997, Франция",https://www.kinoafisha.info/movies/3443661/
8.0,Адвокат дьявола,"триллер, драма","1997, США / Германия",https://www.kinoafisha.info/movies/3341280/
7.8,Люди в черном,боевик,"1997, США",https://www.kinoafisha.info/movies/5056604/
7.7,Анастасия,"анимация, сказка, драма, мюзикл, семейный, приключения","1997, США",https://www.kinoafisha.info/movies/5640854/
7.3,Лолита,"мелодрама, драма","1997, США / Франция",https://www.kinoafisha.info/movies/7756703/
7.3,Звонок,"ужасы, триллер, фэнтези","1997, Япония",https://www.kinoafisha.info/movies/7678983/
7.2,Доберман,боевик,"1997, Франция",https://www.kinoafisha.info/movies/5751934/
7.1,Шоссе в никуда,"мистика, ужасы, триллер, драма","1997, США / Франция",https://www.kinoafisha.info/movies/8091635/
6.7,Чужой 4: Воскрешение,"триллер, боевик, ужасы, фантастика","1997, США",https://www.kinoafisha.info/movies/5811126/
