Rating,Name,Genres,Year/Country,URL
8.2,Завещание доктора Мабузе,"мистика, криминал, ужасы","1933, Германия",https://www.kinoafisha.info/movies/7836996/
8.0,Кинг Конг,"фантастика, приключения, ужасы, боевик","1933, США",https://www.kinoafisha.info/movies/7783042/
8.0,Утиный суп,"мюзикл, комедия","1933, США",https://www.kinoafisha.info/movies/5881211/
7.8,Человек-невидимка,"ужасы, фантастика, триллер, драма","1933, США",https://www.kinoafisha.info/movies/8327819/
7.6,Маленькие женщины,"драма, мелодрама, военный, семейный","1933, США",https://www.kinoafisha.info/movies/8117942/
7.2,Великий утешитель,драма,"1933, СССР",https://www.kinoafisha.info/movies/8362398/
7.0,Ранняя слава,,"1933, США",https://www.kinoafisha.info/movies/8117943/
