Rating,Name,Genres,Year/Country,URL
8.7,Человек-Паук: Паутина Вселенных,"боевик, приключения, анимация","2022, Канада / США",https://www.kinoafisha.info/movies/8365124/
8.5,Кот в сапогах 2: Последнее желание,"анимация, комедия, приключения","2022, США",https://www.kinoafisha.info/movies/8168525/
8.5,Паралимпиец,"биография, спорт, драма","2022, Казахстан",https://www.kinoafisha.info/movies/8367383/
8.3,Топ Ган: Мэверик,боевик,"2022, США",https://www.kinoafisha.info/movies/8178530/
8.2,"Судзумэ, закрывающая двери","аниме , драма","2022, Япония",https://www.kinoafisha.info/movies/8366024/
8.2,Аватар 2: Путь воды,"приключения, боевик, фантастика","2022, США",https://www.kinoafisha.info/movies/8103877/
8.2,Бэтмен,"фантастика, боевик, криминал","2022, США",https://www.kinoafisha.info/movies/8355224/
8.0,Банши Инишерина,драма,"2022, Ирландия / Великобритания",https://www.kinoafisha.info/movies/8367429/
7.9,Сказки Гофмана,"драма, комедия","2022, Россия",https://www.kinoafisha.info/movies/8371946/
7.8,RRR: Рядом ревёт революция,"боевик, драма","2022, Индия",https://www.kinoafisha.info/movies/8366849/
7.8,Суперпитомцы,"комедия, анимация","2022, США",https://www.kinoafisha.info/movies/8355778/
7.8,Доктор Стрэндж: В мультивселенной безумия,"фантастика, боевик, приключения","2022, США",https://www.kinoafisha.info/movies/8355474/
7.7,Ван-Пис: Красный,"боевик, приключения, анимация, аниме","2022, Япония",https://www.kinoafisha.info/movies/8367749/
7.6,Черная Пантера: Ваканда навеки,"фантастика, боевик, приключения","2022, США",https://www.kinoafisha.info/movies/8356470/
7.6,Быстрее пули,боевик,"2022, США",https://www.kinoafisha.info/movies/8362138/
7.6,Достать ножи 2: Стеклянная луковица,"детектив, криминал","2022, США",https://www.kinoafisha.info/movies/8356946/
7.5,Криминальный город 2,криминал,"2022, Южная Корея",https://www.kinoafisha.info/movies/8366976/
7.4,Чебурашка,"семейный, комедия","2022, Россия",https://www.kinoafisha.info/movies/8365691/
7.4,Вавилон,драма,"2022, США",https://www.kinoafisha.info/movies/8361062/
7.4,Вперед!,"драма, спорт, криминал","2022, Казахстан",https://www.kinoafisha.info/movies/8371041/
7.4,Элвис,"драма, биография, мюзикл","2022, США",https://www.kinoafisha.info/movies/8356953/
7.4,Шазам!: Ярость богов,"фэнтези, боевик","2022, США",https://www.kinoafisha.info/movies/8356802/
7.3,Плохие парни,"анимация, комедия, семейный","2022, США",https://www.kinoafisha.info/movies/8357037/
7.3,Я краснею,"приключения, анимация, комедия","2022, Канада",https://www.kinoafisha.info/movies/8364967/
