Rating,Name,Genres,Year/Country,URL
8.1,Ночь в опере,комедия,"1935, США",https://www.kinoafisha.info/movies/8090026/
8.1,Невеста Франкенштейна,"триллер, ужасы, фантастика","1935, США",https://www.kinoafisha.info/movies/7559521/
7.9,Одиссея капитана Блада,"мелодрама, боевик, приключения","1935, США",https://www.kinoafisha.info/movies/8090912/
7.7,Осведомитель,"криминал, драма","1935, США",https://www.kinoafisha.info/movies/8370457/
7.6,Жизнь Бенгальского улана,"приключения, драма, военный","1935, США",https://www.kinoafisha.info/movies/8370402/
7.6,Повесть о Луи Пастере,"драма, биография","1935, США",https://www.kinoafisha.info/movies/7666719/
7.5,Дьявол - это женщина,мелодрама,"1935, США",https://www.kinoafisha.info/movies/7573365/
7.4,У самого синего моря,"мелодрама, мюзикл, драма","1935, СССР",https://www.kinoafisha.info/movies/8329863/
7.3,Космический рейс,фантастика,"1935, СССР",https://www.kinoafisha.info/movies/7778662/
7.3,Летчики,"драма, мелодрама","1935, СССР",https://www.kinoafisha.info/movies/8325136/
